sample,amusing,angry,annoying,anxious/tense,awe-inspiring/amazing,beautiful,bittersweet,calm/relaxing/serene,compassionate/sympathetic,dreamy,eerie/mysterious,energizing/pump-up,entrancing,erotic/desirous,euphoric/ecstatic,exciting,goose bumps,indignant/defiant,joyful/cheerful,nauseating/revolting,painful,proud/strong,romantic/loving,sad/depressing,scary/fearful,tender/longing,transcendent/mystical,triumphant/heroic
jXpTNZH1biI_1.mp3,0,0,0,0.055556,0.22222,0.22222,0.055556,0.11111,0.055556,0,0,0,0,0,0,0.055556,0.055556,0.055556,0.16667,0,0,0.44444,0.055556,0,0,0,0,0.61111
jXpTNZH1biI_15.mp3,0,0,0,0,0.38889,0.16667,0.055556,0.11111,0.055556,0.055556,0,0,0,0,0,0.055556,0.055556,0,0.11111,0.055556,0,0.44444,0,0,0,0,0,0.44444
jalxpmC5ncc_37.mp3,0.055556,0,0,0,0.16667,0.22222,0.11111,0.27778,0.33333,0.11111,0.11111,0,0.11111,0,0,0,0,0,0,0,0,0.055556,0.055556,0.22222,0.055556,0.11111,0,0.055556
jbtel9K6fVY_86.mp3,0,0,0,0,0.16667,0.16667,0.11111,0.16667,0.22222,0.16667,0.11111,0.055556,0.16667,0,0,0.11111,0.055556,0,0,0,0,0.11111,0.11111,0.11111,0,0.11111,0.055556,0.16667
jccmHAOom8M_2065.mp3,0,0,0,0,0,0.16667,0.055556,0.44444,0.27778,0.27778,0,0,0,0.055556,0,0,0,0,0,0,0,0,0.38889,0.055556,0,0.27778,0.055556,0
jcghW36x6UM_37.mp3,0.055556,0,0.055556,0.11111,0,0,0,0,0,0.055556,0.055556,0.55556,0.22222,0,0.16667,0.27778,0,0.055556,0,0,0,0.055556,0,0,0,0,0.11111,0.055556
jj8yRZjrQ-M_88.mp3,0.055556,0.055556,0.055556,0.055556,0,0,0,0,0,0,0.11111,0.55556,0.11111,0.055556,0.11111,0.11111,0.055556,0.055556,0.11111,0,0,0.16667,0,0,0,0,0.055556,0.055556
jltBKUen1sw_33.mp3,0.055556,0,0.055556,0.055556,0.055556,0,0.055556,0,0.055556,0.16667,0,0.33333,0.22222,0.11111,0.055556,0.055556,0,0.055556,0.38889,0,0,0,0.055556,0,0,0.055556,0.055556,0.055556
jofNR_WkoCE_6.mp3,0.055556,0,0.38889,0,0,0.055556,0,0,0.055556,0,0,0.44444,0.16667,0,0.11111,0.16667,0,0,0.27778,0,0.11111,0,0,0,0,0,0,0
js2W5UDpQOs_21.mp3,0,0,0,0,0.055556,0.22222,0.055556,0.38889,0.33333,0.16667,0.055556,0,0.055556,0,0,0,0.055556,0,0,0,0.055556,0,0.11111,0.38889,0,0.055556,0,0
jv2WJMVPQi8_4.mp3,0,0,0,0.16667,0.33333,0.11111,0,0,0,0,0.11111,0.11111,0.16667,0,0,0.16667,0,0.16667,0,0,0,0.55556,0,0,0.27778,0,0.055556,0.38889
jwH1hD0-DoQ_13.mp3,0.27778,0,0,0,0,0,0,0,0,0,0,0.38889,0.11111,0,0,0.27778,0,0.055556,0.5,0,0,0.11111,0.055556,0,0,0,0,0.055556
jzdiJ15BZT0_50.mp3,0,0,0.055556,0.055556,0.055556,0.44444,0.055556,0.38889,0.27778,0.27778,0,0,0.055556,0,0,0,0,0,0.055556,0,0,0,0.27778,0.055556,0,0.22222,0.055556,0
k0bp32opLxI_155.mp3,0.037037,0,0.037037,0.037037,0,0,0.14815,0.14815,0.037037,0.22222,0.48148,0,0.14815,0,0,0,0.11111,0,0,0,0,0,0,0.22222,0.14815,0,0.18519,0
k3Fa4lOQfbA_151.mp3,0.055556,0,0,0,0.11111,0.11111,0,0.16667,0.11111,0.11111,0,0.055556,0,0.5,0.055556,0,0,0.055556,0.055556,0,0,0.055556,0.38889,0,0,0.16667,0.055556,0
k4V3Mo61fJM_192.mp3,0.055556,0,0,0,0.055556,0,0,0.16667,0.16667,0,0,0.16667,0.055556,0,0.055556,0.22222,0,0.11111,0.055556,0,0,0.11111,0,0,0.055556,0.11111,0.055556,0.11111
k85mRPqvMbE_21.mp3,0.16667,0,0,0.055556,0.055556,0,0,0,0,0,0,0.83333,0.11111,0,0.055556,0.44444,0,0,0.38889,0,0.055556,0.055556,0,0.055556,0,0,0,0.11111
kP218E7Ekuc_1.mp3,0,0,0,0.11111,0.055556,0.27778,0.22222,0.5,0.16667,0.38889,0.11111,0,0,0,0,0,0,0.055556,0,0,0.055556,0,0.16667,0.22222,0,0.16667,0.16667,0
kP218E7Ekuc_50.mp3,0.055556,0,0,0.055556,0.055556,0.16667,0.16667,0.38889,0.22222,0.27778,0,0,0,0.055556,0,0,0,0.055556,0.055556,0,0,0.055556,0.055556,0.055556,0,0.11111,0.11111,0.055556
kP218E7Ekuc_510.mp3,0,0,0,0,0.055556,0.33333,0.11111,0.55556,0.16667,0.055556,0,0.055556,0.055556,0.055556,0,0,0,0,0,0,0,0.055556,0.11111,0.11111,0,0.055556,0,0
kP218E7Ekuc_75.mp3,0,0,0,0.22222,0.055556,0.055556,0.22222,0.055556,0.055556,0.055556,0.055556,0.055556,0.055556,0,0,0,0,0.11111,0,0,0.11111,0.27778,0.11111,0.16667,0.055556,0.22222,0.055556,0.055556
kUBYwP7TUIs_8.mp3,0,0,0.5,0.16667,0,0,0,0,0,0,0.055556,0.27778,0,0,0,0.16667,0,0.055556,0,0.11111,0.055556,0,0,0,0,0,0,0
kVVw-mf7m08_27.mp3,0,0,0,0.11111,0.16667,0.22222,0.055556,0.22222,0.11111,0.33333,0.33333,0,0.16667,0.055556,0.055556,0,0,0.11111,0,0,0,0,0,0.055556,0,0.22222,0.22222,0
kZyLmn2moMM_66.mp3,0.055556,0.16667,0,0.22222,0,0,0,0,0,0,0.055556,0.61111,0.055556,0,0.11111,0.33333,0.055556,0.27778,0.11111,0,0,0.27778,0,0,0,0,0,0.16667
k_UOuSklNL4_133.mp3,0.11111,0,0,0,0.055556,0.44444,0,0.11111,0.16667,0.22222,0,0.16667,0.16667,0,0,0.055556,0.055556,0,0.11111,0,0,0,0.055556,0,0,0,0.11111,0
k_UOuSklNL4_2.mp3,0.055556,0,0,0,0.27778,0.61111,0.055556,0.33333,0.33333,0.055556,0.055556,0.11111,0.055556,0,0.055556,0,0.11111,0,0.055556,0.055556,0,0,0.22222,0.16667,0,0.16667,0.055556,0
kc8pse0w9nk_3.mp3,0,0,0,0.44444,0,0,0.055556,0,0,0,0.33333,0.055556,0.055556,0,0,0,0.11111,0,0,0.055556,0,0,0.11111,0.055556,0.22222,0,0.055556,0.055556
kcqPq5189VQ_120.mp3,0,0,0,0,0,0.11111,0,0.5,0.16667,0.11111,0.055556,0,0.055556,0.22222,0.11111,0.11111,0,0,0.11111,0,0,0,0.11111,0,0,0.11111,0.055556,0
kdemFfbS5H0_1.mp3,0,0,0.16667,0.055556,0,0.055556,0,0,0,0,0.055556,0.66667,0.11111,0.055556,0.055556,0.38889,0,0,0.11111,0,0,0,0,0,0,0,0,0
kdih7kjmQJw_53.mp3,0.11111,0,0.11111,0,0.055556,0.055556,0,0,0,0,0,0.88889,0.22222,0,0.33333,0.5,0,0,0.38889,0,0,0.055556,0,0,0,0,0,0.055556
kdtLuyWuPDs_104.mp3,0.055556,0,0,0.055556,0.27778,0.27778,0,0.16667,0.11111,0,0,0,0.16667,0,0,0,0,0,0.33333,0,0,0.27778,0.055556,0,0,0,0.055556,0.16667
knfrxj0T5NY_96.mp3,0.055556,0.055556,0.22222,0.11111,0.055556,0,0.055556,0.11111,0,0,0,0.16667,0.11111,0.16667,0.055556,0.11111,0,0.11111,0,0,0,0.055556,0.055556,0,0.055556,0,0,0
kpsPYQoDWww_44.mp3,0,0,0.16667,0,0.055556,0,0.055556,0,0,0.055556,0,0.77778,0.27778,0,0.11111,0.22222,0,0.055556,0,0,0,0,0,0,0,0,0,0
kr8wPkdHFA0_105.mp3,0,0,0,0,0,0.38889,0.11111,0.44444,0.27778,0.16667,0.055556,0.11111,0.11111,0,0,0.055556,0.055556,0,0,0,0,0,0.22222,0.16667,0,0.16667,0,0
kvMtQKMe_Wk_67.mp3,0.055556,0,0.055556,0.16667,0,0.055556,0.16667,0.38889,0.055556,0.055556,0.055556,0,0.11111,0,0,0,0,0.055556,0.11111,0.055556,0.16667,0.055556,0,0.11111,0,0,0.11111,0
kyRK2GI_T7I_0.mp3,0,0.16667,0.22222,0.16667,0.055556,0,0,0,0,0,0.055556,0.33333,0,0,0.055556,0.11111,0.055556,0.22222,0,0,0.055556,0.22222,0,0,0,0,0,0.11111
l4t2mWbXgCI_1.mp3,0.38889,0,0,0.055556,0.055556,0,0,0.11111,0,0.055556,0.055556,0.055556,0,0,0.055556,0.11111,0,0,0.44444,0,0,0.055556,0,0,0,0,0,0
l4t2mWbXgCI_10.mp3,0.27778,0,0.11111,0,0.11111,0.11111,0,0.055556,0,0.055556,0,0.055556,0.11111,0,0.11111,0.055556,0,0,0.33333,0,0,0,0,0,0,0,0.055556,0
l9spbWxsyfQ_23.mp3,0.037037,0.14815,0.37037,0.25926,0,0,0,0,0,0,0.11111,0.55556,0.11111,0,0.14815,0.22222,0.037037,0.074074,0,0.074074,0.074074,0.037037,0,0,0.11111,0,0.037037,0
lY-7cYMVQ2A_16.mp3,0.074074,0.037037,0.48148,0.14815,0,0.037037,0,0,0.074074,0.074074,0.25926,0,0,0,0.037037,0,0,0,0,0.074074,0.074074,0.037037,0,0.11111,0.074074,0,0.14815,0
lcOxhH8N3Bo_0.mp3,0,0,0,0.055556,0.11111,0.055556,0.27778,0.055556,0.22222,0.055556,0,0,0.11111,0,0,0,0.055556,0,0,0,0.055556,0,0.27778,0.38889,0,0.44444,0,0
lcglhowhY5c_50.mp3,0,0,0,0.055556,0.27778,0.055556,0,0,0,0,0.055556,0.33333,0.055556,0,0,0.11111,0,0.16667,0,0,0,0.5,0,0,0,0,0,0.66667
lj06pRMO9hM_515.mp3,0,0,0,0.11111,0.11111,0.11111,0,0.055556,0.11111,0,0.11111,0.22222,0.11111,0,0.11111,0.16667,0.055556,0.11111,0.055556,0,0,0.055556,0,0,0,0,0.055556,0.61111
lmc21V-zBq0_73.mp3,0,0.055556,0.055556,0.27778,0,0,0,0,0,0,0,0.5,0.11111,0.055556,0.055556,0.27778,0,0.16667,0,0.055556,0,0.33333,0,0,0.055556,0,0,0.27778
lpLkhTGJyUo_19.mp3,0.25926,0,0.074074,0.037037,0.037037,0,0.037037,0,0,0,0,0.59259,0.074074,0.037037,0,0.2963,0,0,0.33333,0.037037,0,0.037037,0,0,0,0,0.037037,0
lqSFPeaXCYM_85.mp3,0.16667,0,0.055556,0,0.055556,0,0,0,0,0,0,0.61111,0,0,0.11111,0.11111,0,0.055556,0.44444,0,0,0.11111,0,0,0,0,0,0
lqnXBqeJljk_106.mp3,0,0,0.11111,0.11111,0,0.055556,0.055556,0.16667,0.055556,0.16667,0.16667,0.11111,0.055556,0.055556,0.055556,0.11111,0.055556,0,0,0,0,0.055556,0,0,0.11111,0,0.16667,0.055556
lqnXBqeJljk_90.mp3,0.037037,0,0.14815,0.2963,0.037037,0,0,0,0,0,0.037037,0.59259,0.11111,0,0.11111,0.2963,0.074074,0.037037,0.037037,0.037037,0,0.037037,0,0,0,0,0.037037,0.037037
lqqt2nJSSL4_10.mp3,0,0.055556,0.11111,0.27778,0.055556,0,0.055556,0,0.055556,0.055556,0.16667,0,0.055556,0,0,0,0.055556,0,0,0,0,0.11111,0,0.11111,0.22222,0.055556,0.16667,0.055556
lv1uZj7MzBE_23.mp3,0,0,0,0,0.055556,0.33333,0.16667,0.44444,0.22222,0.055556,0,0.055556,0.055556,0,0,0,0,0,0,0,0,0,0.33333,0.27778,0,0.27778,0,0
mF3DCa4TbD0_151.mp3,0,0,0,0,0.16667,0.38889,0.38889,0.22222,0.27778,0.22222,0,0,0.055556,0,0.055556,0.11111,0,0,0.055556,0,0,0.055556,0.16667,0.16667,0,0.27778,0.11111,0
mGx_FATyasQ_1.mp3,0,0,0,0.27778,0.22222,0.16667,0,0,0,0,0,0.38889,0.22222,0,0.055556,0.22222,0,0.11111,0.055556,0,0,0.16667,0.055556,0,0,0,0.055556,0.38889
mGx_FATyasQ_6.mp3,0,0,0,0.11111,0,0.16667,0.055556,0,0.11111,0,0.055556,0.38889,0.055556,0,0.11111,0.27778,0,0,0.055556,0.11111,0,0,0.11111,0,0,0.11111,0,0
mJCeSw4Bnf4_34.mp3,0.055556,0,0,0,0,0.27778,0.33333,0.27778,0.27778,0.11111,0,0,0.055556,0,0,0,0,0,0,0.055556,0.055556,0,0.38889,0.27778,0,0.27778,0,0
mLUguXpUIb0_110.mp3,0,0.055556,0,0.11111,0.055556,0,0,0.055556,0.11111,0.055556,0.055556,0.27778,0.11111,0,0.22222,0.22222,0.055556,0.11111,0.11111,0,0,0.38889,0,0,0,0.055556,0,0.5
mM3qOxHdcCU_2.mp3,0,0.27778,0,0.33333,0,0,0,0,0,0.055556,0,0.38889,0,0,0.11111,0.11111,0,0.22222,0.11111,0.055556,0.11111,0.27778,0,0,0,0,0,0.11111
mPf1W5LfsEk_416.mp3,0.055556,0.055556,0.055556,0,0.11111,0.16667,0,0.44444,0.055556,0.16667,0.055556,0,0.11111,0.16667,0,0.055556,0,0,0.055556,0,0,0.11111,0.16667,0,0,0.055556,0.055556,0
mTa8U0Wa0q8_238.mp3,0,0,0,0,0.055556,0.27778,0,0.33333,0.33333,0.055556,0,0,0.11111,0,0,0,0.055556,0,0.11111,0,0,0.055556,0.33333,0,0,0.16667,0,0.11111
mYPbOYfl9ME_17.mp3,0,0,0,0,0,0.11111,0.055556,0.27778,0.22222,0.44444,0.16667,0,0.055556,0.055556,0.055556,0,0,0.055556,0,0,0,0,0.055556,0.055556,0,0.11111,0.27778,0
mZMLuJ0_BGA_0.mp3,0,0,0.11111,0.11111,0.055556,0,0,0,0,0.055556,0,0.5,0.33333,0.055556,0.11111,0.33333,0,0.11111,0.16667,0.11111,0,0.055556,0,0,0,0,0.16667,0
maXli2fm47E_35.mp3,0.11111,0.055556,0,0.055556,0,0,0,0.055556,0,0.22222,0.16667,0.33333,0.33333,0.16667,0.11111,0.16667,0,0.055556,0.055556,0,0,0.055556,0,0,0.055556,0,0.33333,0.055556
mbgWjujwvwo_10.mp3,0,0,0.16667,0.22222,0.11111,0.055556,0,0.16667,0.055556,0.16667,0,0,0.11111,0.055556,0.11111,0.055556,0,0,0,0.055556,0,0,0,0,0,0,0.16667,0.11111
mg0dkJfrPYM_108.mp3,0,0,0.055556,0,0.055556,0.055556,0,0,0,0,0.11111,0.11111,0.16667,0,0.055556,0.27778,0,0.22222,0.11111,0,0,0.11111,0.055556,0.055556,0,0,0,0
mlLGwW7eHTI_6.mp3,0,0,0.055556,0.16667,0.055556,0.055556,0.055556,0.055556,0,0,0.44444,0,0,0,0,0,0.055556,0.055556,0,0,0.055556,0,0,0.16667,0.5,0,0.11111,0.055556
mnipB_8Br8U_16.mp3,0.72222,0,0.055556,0,0.055556,0.055556,0.055556,0,0,0.11111,0,0.38889,0,0,0,0.16667,0,0.055556,0.22222,0,0,0.055556,0,0,0,0,0.16667,0.16667
mwnoNVOj1Fs_7.mp3,0,0.055556,0,0,0.055556,0.11111,0.11111,0.22222,0.16667,0.055556,0,0,0.16667,0,0,0,0,0,0.33333,0,0,0.16667,0.22222,0.055556,0,0.16667,0,0
mz66bnRWQJM_139.mp3,0.055556,0,0,0,0.055556,0.22222,0.055556,0.61111,0.22222,0.44444,0,0,0.055556,0,0.055556,0,0.055556,0,0,0,0,0,0.11111,0.11111,0,0.33333,0.11111,0
mz66bnRWQJM_14.mp3,0,0,0,0,0.16667,0.38889,0.16667,0.5,0.33333,0.27778,0.22222,0,0,0,0,0,0,0,0,0,0,0,0.16667,0.11111,0,0.22222,0.16667,0
mz66bnRWQJM_35.mp3,0,0,0,0,0.11111,0.27778,0.055556,0.38889,0,0.38889,0.38889,0,0.11111,0.055556,0,0,0.055556,0,0,0,0,0,0,0.11111,0.055556,0,0.11111,0
mzkAyga6i9k_2.mp3,0,0,0,0.055556,0.055556,0.22222,0.055556,0.22222,0.22222,0.16667,0.055556,0.11111,0.055556,0,0.055556,0,0.11111,0.055556,0.22222,0,0.055556,0.055556,0.16667,0,0,0,0.055556,0
n1YO2gfemTw_1758.mp3,0.055556,0,0.11111,0.22222,0,0,0.055556,0,0.11111,0.055556,0.27778,0.055556,0.16667,0,0.11111,0,0,0.11111,0.055556,0.11111,0.055556,0,0,0.055556,0.11111,0,0,0
n2_0nJn1R6A_21.mp3,0,0,0,0,0,0.22222,0.16667,0.11111,0.27778,0.055556,0,0.055556,0,0,0,0,0,0,0,0,0,0,0.055556,0.27778,0,0.055556,0,0
n5ZEg3P0z5o_39.mp3,0,0.055556,0.11111,0.11111,0.055556,0.055556,0,0,0,0,0,0.55556,0.055556,0,0.22222,0.16667,0,0.27778,0.055556,0,0,0.38889,0,0,0,0,0,0.27778
nARsX5cIehs_9.mp3,0.11111,0,0,0,0.11111,0,0,0,0.055556,0,0.11111,0.44444,0.11111,0,0.055556,0.38889,0,0.055556,0.16667,0,0,0.11111,0,0,0,0.055556,0.16667,0.11111
nHRqTSgKJGg_2193.mp3,0,0.11111,0.44444,0.27778,0.055556,0,0,0,0,0,0,0.33333,0,0.055556,0,0.16667,0,0.055556,0,0.055556,0,0.11111,0,0,0.055556,0,0,0.11111
nHRqTSgKJGg_25.mp3,0,0.33333,0.22222,0.11111,0,0,0,0,0,0,0,0.27778,0,0.055556,0.11111,0.11111,0,0.11111,0,0,0.055556,0.16667,0,0,0.11111,0,0.055556,0.055556
nHRqTSgKJGg_895.mp3,0,0.074074,0.074074,0.2963,0.11111,0.037037,0,0,0.037037,0,0,0.51852,0.11111,0.037037,0.074074,0.2963,0,0.14815,0.037037,0,0,0.33333,0,0,0.074074,0,0.037037,0.2963
nOr0na6mKJQ_7.mp3,0,0,0,0.055556,0.055556,0.16667,0.11111,0.33333,0.16667,0.22222,0.055556,0.055556,0.055556,0,0,0,0.055556,0,0,0,0,0,0.22222,0.33333,0,0.38889,0,0
nOr0na6mKJQ_70.mp3,0,0,0,0,0.33333,0.16667,0,0.11111,0.055556,0,0,0.055556,0,0,0.055556,0,0.055556,0,0,0,0,0.33333,0.055556,0,0,0.055556,0.11111,0.77778
nOr0na6mKJQ_95.mp3,0,0,0.055556,0,0.16667,0,0.11111,0.055556,0.16667,0.055556,0.055556,0.055556,0.055556,0,0.16667,0.055556,0.11111,0.11111,0,0.055556,0,0.27778,0,0.055556,0,0,0,0.61111
nVjsGKrE6E8_21.mp3,0,0,0,0,0.38889,0.55556,0.22222,0.16667,0.44444,0.11111,0.055556,0,0.16667,0,0.055556,0,0.055556,0,0.055556,0,0,0.055556,0.16667,0.16667,0,0.11111,0.055556,0.055556
nWpwZf3jebw_42.mp3,0,0,0,0.055556,0.16667,0.27778,0,0.055556,0.055556,0.11111,0.055556,0.16667,0,0,0.055556,0.11111,0,0.11111,0.11111,0,0,0.22222,0.055556,0,0,0.055556,0,0.22222
nZT41szriWQ_85.mp3,0,0,0,0,0.11111,0.5,0.27778,0.27778,0.38889,0.11111,0,0.055556,0,0,0,0,0.055556,0,0,0,0,0,0.16667,0.11111,0,0.38889,0,0.055556
nZgkmnOXc0g_104.mp3,0,0,0.11111,0.11111,0.11111,0.055556,0,0.22222,0.16667,0.11111,0.16667,0,0,0,0.055556,0,0,0,0,0.055556,0.11111,0,0.16667,0.22222,0,0.11111,0.11111,0
nbH7SHKoZYY_191.mp3,0,0.055556,0.33333,0.22222,0.055556,0.055556,0,0,0,0,0,0.55556,0,0.055556,0.055556,0.22222,0,0,0.11111,0.055556,0.11111,0.055556,0,0,0,0,0.055556,0
nbIvPMgFeHs_1.mp3,0,0.055556,0.11111,0.33333,0,0,0,0,0,0,0.27778,0.055556,0.055556,0,0,0.055556,0.055556,0.055556,0,0,0.11111,0.11111,0,0.055556,0.5,0,0,0.11111
nmgH1ZSBv3w_3.mp3,0,0,0,0,0.38889,0.16667,0.055556,0.27778,0.22222,0.22222,0,0,0.055556,0,0,0,0,0,0.055556,0,0,0.16667,0,0,0,0.16667,0.16667,0.16667
nnmt1rStweI_60.mp3,0,0,0.11111,0.22222,0.055556,0.11111,0,0,0.055556,0.055556,0,0.16667,0.16667,0,0.055556,0.27778,0,0,0.055556,0,0.055556,0.11111,0.055556,0.055556,0,0.055556,0,0.11111
ntuqTuc6HxM_62.mp3,0,0,0.055556,0,0,0.055556,0.11111,0.11111,0.055556,0,0,0.055556,0.055556,0.11111,0.055556,0,0,0,0.16667,0,0,0.055556,0.38889,0.055556,0,0.16667,0.055556,0
o2zCClGw0ZM_130.mp3,0.11111,0.055556,0.38889,0.22222,0,0,0,0,0,0,0,0.44444,0.055556,0,0,0.16667,0,0.11111,0,0.055556,0.055556,0.055556,0,0,0,0,0,0
o6ii0Xh6_pk_84.mp3,0,0,0.11111,0.055556,0.11111,0.22222,0.16667,0.33333,0.055556,0.38889,0.22222,0,0.22222,0,0.055556,0,0,0,0,0,0,0,0.11111,0.055556,0,0.11111,0.33333,0
oB2_j7c0d70_5.mp3,0.037037,0,0.037037,0,0.2963,0.48148,0.037037,0.25926,0.25926,0.33333,0,0.074074,0.037037,0,0.074074,0,0,0,0.11111,0.037037,0,0.22222,0.074074,0.037037,0,0.074074,0.11111,0.18519
oHg5SJYRHA0_0.mp3,0.11111,0,0.055556,0.055556,0.055556,0,0,0.055556,0.11111,0.055556,0,0.5,0.055556,0.055556,0.22222,0.22222,0,0.055556,0.33333,0,0,0,0.22222,0,0,0.11111,0,0
oIIxlgcuQRU_165.mp3,0.11111,0.037037,0.11111,0.11111,0,0.037037,0.074074,0.037037,0.074074,0.074074,0.074074,0.22222,0.037037,0,0.037037,0.11111,0,0.14815,0.037037,0,0.037037,0.14815,0.074074,0,0,0.18519,0.037037,0.037037
oLSdl-CdOBo_4380.mp3,0,0,0,0,0,0.36111,0.083333,0.55556,0.41667,0.19444,0.027778,0,0.055556,0.083333,0.055556,0,0.027778,0.027778,0,0,0.027778,0.027778,0.16667,0.055556,0,0.055556,0.13889,0
oLahU5721ks_38.mp3,0.055556,0.055556,0.055556,0.11111,0.055556,0,0,0,0,0,0.055556,0.83333,0.055556,0,0.11111,0.27778,0,0.055556,0.22222,0,0,0.055556,0,0,0,0,0,0
oNt1vKWOzIk_30.mp3,0,0,0,0,0.11111,0.5,0,0.33333,0.22222,0.44444,0,0,0.11111,0,0.16667,0.055556,0,0,0.16667,0,0,0.11111,0.44444,0.11111,0.055556,0.22222,0,0.055556
oSsqXEy1OaA_154.mp3,0,0,0.11111,0.055556,0.055556,0,0,0.27778,0,0.22222,0.33333,0,0.11111,0.055556,0,0,0,0,0,0,0,0,0,0.11111,0.11111,0,0.27778,0
oYhzYc2WnGc_27.mp3,0,0,0,0,0.11111,0.16667,0.22222,0.27778,0.22222,0.055556,0.055556,0,0.055556,0,0,0,0,0,0,0,0.11111,0,0.16667,0.38889,0,0.16667,0,0.055556
o_Ay_iDRAbc_201.mp3,0,0.055556,0,0.16667,0.11111,0.11111,0.055556,0.055556,0.055556,0,0.22222,0.11111,0.11111,0,0.055556,0.16667,0.055556,0.055556,0,0,0,0.16667,0,0,0.11111,0,0.11111,0.44444
o_YJxA-Nzws_118.mp3,0,0,0,0,0.18519,0.25926,0.22222,0.18519,0.22222,0.037037,0,0,0.14815,0.074074,0.037037,0.074074,0,0,0.074074,0,0.037037,0.22222,0.14815,0.037037,0,0.074074,0.037037,0.22222
ocBdRO2qXIk_2690.mp3,0.055556,0,0.055556,0.22222,0,0,0.16667,0.11111,0,0,0.055556,0.16667,0.16667,0,0.055556,0.11111,0,0.11111,0,0.055556,0.11111,0.055556,0.055556,0.22222,0.055556,0,0,0.055556
ocBdRO2qXIk_3137.mp3,0.055556,0.16667,0.11111,0.11111,0.055556,0,0,0,0,0.055556,0,0.27778,0.11111,0,0.055556,0.22222,0,0.27778,0.11111,0.055556,0,0,0,0.055556,0,0,0,0.11111
ocBdRO2qXIk_724_fix.mp3,0,0,0.22222,0.16667,0.055556,0,0,0,0,0,0.055556,0.22222,0.055556,0,0,0.22222,0,0.055556,0.055556,0,0.055556,0.11111,0.055556,0.055556,0,0,0,0
ofMVDTtZZ5E_13.mp3,0.16667,0,0.22222,0.11111,0,0,0,0.11111,0,0.11111,0,0.11111,0,0,0,0.11111,0,0,0.5,0.055556,0,0,0.055556,0,0,0,0.055556,0
ohB3KxbkuNk_251.mp3,0.11111,0,0.055556,0,0.055556,0,0,0,0,0,0,0.44444,0.055556,0,0.16667,0.44444,0,0,0.72222,0,0,0,0.055556,0,0,0,0,0
ojLia2AXVug_23.mp3,0,0,0,0.055556,0.055556,0.055556,0.055556,0.22222,0.11111,0.16667,0.44444,0,0.11111,0,0,0.055556,0.16667,0,0,0,0,0,0,0.22222,0.33333,0,0.33333,0
ootz7HsxrK8_15.mp3,0.055556,0,0.055556,0,0.055556,0,0,0,0,0.11111,0,0.5,0.27778,0.055556,0.44444,0.44444,0,0,0.11111,0,0,0.11111,0,0,0,0,0.055556,0
ootz7HsxrK8_2.mp3,0,0,0.055556,0.16667,0,0.11111,0.055556,0.055556,0.055556,0.16667,0,0.55556,0.5,0,0.055556,0.16667,0,0,0.055556,0,0,0.055556,0.055556,0.055556,0,0.055556,0.055556,0
ootz7HsxrK8_31.mp3,0.16667,0,0.16667,0.055556,0.055556,0,0,0.11111,0,0.11111,0.27778,0.055556,0.11111,0.16667,0,0,0,0,0.055556,0.055556,0,0.055556,0.055556,0,0,0.055556,0.27778,0.055556
or8y5EC1_Rs_14.mp3,0.16667,0,0.055556,0,0.16667,0,0,0,0,0,0,0.33333,0,0,0,0.22222,0,0.055556,0.22222,0,0,0.5,0,0,0,0,0,0.61111
ovM-klUmAVo_65.mp3,0,0.083333,0.13889,0.083333,0,0.027778,0,0.11111,0.027778,0,0.19444,0.16667,0.13889,0.19444,0.083333,0.11111,0.027778,0.027778,0.055556,0.027778,0,0.027778,0.055556,0,0.027778,0.027778,0.083333,0
p3j2NYZ8FKs_15.mp3,0.055556,0,0.055556,0.16667,0.055556,0.16667,0,0,0,0.22222,0.055556,0.22222,0.16667,0.055556,0.055556,0.27778,0.055556,0.055556,0.16667,0.055556,0,0.16667,0.055556,0,0,0.055556,0.055556,0
p4zluA60hjs_5.mp3,0.055556,0,0,0,0,0.22222,0,0.22222,0.11111,0.055556,0,0.055556,0,0.16667,0.11111,0.16667,0,0,0.38889,0,0,0,0.16667,0,0,0.055556,0,0
pAwR6w2TgxY_1.mp3,0,0,0,0.055556,0.055556,0.055556,0,0.11111,0,0.38889,0.38889,0,0.055556,0.11111,0,0,0,0,0,0,0,0,0,0.16667,0,0,0.38889,0.055556
pFDV04HObg0_10_fix.mp3,0,0,0.11111,0.055556,0.11111,0.22222,0.16667,0.27778,0,0.44444,0.22222,0,0.11111,0,0.055556,0,0,0,0.055556,0,0,0,0,0.055556,0,0.055556,0.5,0
pG1dtbsYn2M_225.mp3,0,0.11111,0.72222,0.33333,0,0,0.055556,0,0,0,0.11111,0,0,0,0,0,0,0.055556,0,0.16667,0.11111,0,0,0.055556,0.11111,0,0,0
pKKaWCJdDdY_2402.mp3,0.055556,0,0,0,0.16667,0.27778,0,0.33333,0.22222,0.27778,0.11111,0.16667,0.16667,0.055556,0.055556,0.16667,0.055556,0.055556,0.055556,0,0,0.055556,0.16667,0.055556,0,0.11111,0.055556,0
pUZeSYsU0Uk_76.mp3,0,0,0,0.055556,0.16667,0.44444,0.11111,0.27778,0.61111,0.22222,0,0,0,0,0.055556,0,0,0,0,0,0.11111,0,0.11111,0.27778,0,0.16667,0.055556,0
